time,value
2019-03-15 00:32:10,2.37
2019-03-15 00:32:20,2.01
2019-03-15 00:32:30,1.78
2019-03-15 00:32:40,1.66
2019-03-15 00:32:50,1.7
2019-03-15 00:33:00,1.52
2019-03-15 00:33:10,1.37
2019-03-15 00:33:20,1.38
2019-03-15 00:33:30,1.71
2019-03-15 00:33:40,1.99
2019-03-15 00:33:50,1.83
2019-03-15 00:34:00,1.69
2019-03-15 00:34:10,1.65
2019-03-15 00:34:20,1.94
2019-03-15 00:34:30,1.86
2019-03-15 00:34:40,1.72
2019-03-15 00:34:50,1.85
2019-03-15 00:35:00,2.11
2019-03-15 00:35:10,1.85
2019-03-15 00:35:20,1.94
2019-03-15 00:35:30,1.88
2019-03-15 00:35:40,2.45
2019-03-15 00:35:50,2.45
2019-03-15 00:36:00,2.46
2019-03-15 00:36:10,2.08
2019-03-15 00:36:20,2.23
2019-03-15 00:36:30,2.5
2019-03-15 00:36:40,2.73
2019-03-15 00:36:50,3.07
2019-03-15 00:37:00,3.22
2019-03-15 00:37:10,3.34
2019-03-15 00:37:20,3.76
2019-03-15 00:37:30,3.78
2019-03-15 00:37:40,3.81
2019-03-15 00:37:50,3.84
2019-03-15 00:38:00,4.03
2019-03-15 00:38:10,4.02
2019-03-15 00:38:20,3.95
2019-03-15 00:38:30,3.96
2019-03-15 00:38:40,3.97
2019-03-15 00:38:50,3.97
2019-03-15 00:39:00,3.98
2019-03-15 00:39:10,3.69
2019-03-15 00:39:20,3.73
2019-03-15 00:39:30,3.78
2019-03-15 00:39:40,3.27
2019-03-15 00:39:50,2.77
2019-03-15 00:40:00,2.34
2019-03-15 00:40:10,1.98
2019-03-15 00:40:20,1.67
2019-03-15 00:40:30,1.42
2019-03-15 00:40:40,1.2
2019-03-15 00:40:50,1.01
2019-03-15 00:41:00,0.86
2019-03-15 00:41:10,0.73
2019-03-15 00:41:20,0.61
2019-03-15 00:41:30,0.52
2019-03-15 00:41:40,0.44
2019-03-15 00:41:50,0.37
2019-03-15 00:42:00,0.31
2019-03-15 00:42:10,0.26
2019-03-15 00:42:20,0.22
2019-03-15 00:42:30,0.19
2019-03-15 00:42:40,0.16
2019-03-15 00:42:50,0.13
2019-03-15 00:43:00,0.11
2019-03-15 00:43:10,0.1
2019-03-15 00:43:20,0.08
2019-03-15 00:43:30,0.07
2019-03-15 00:43:40,0.06
2019-03-15 00:43:50,0.05
2019-03-15 00:44:00,0.04
2019-03-15 00:44:10,0.03
2019-03-15 00:44:20,0.03
2019-03-15 00:44:30,0.02
2019-03-15 00:44:40,0.02
2019-03-15 00:44:50,0.01
2019-03-15 00:45:00,0.01
2019-03-15 00:45:10,0.01
2019-03-15 00:45:20,0.01
2019-03-15 00:45:30,0.01
2019-03-15 00:45:40,0.33
2019-03-15 00:45:50,0.27
2019-03-15 00:46:00,0.23
2019-03-15 00:46:10,0.2
2019-03-15 00:46:20,0.16
2019-03-15 00:46:30,0.14
2019-03-15 00:46:40,0.12
2019-03-15 00:46:50,0.1
2019-03-15 00:47:00,0.08
2019-03-15 00:47:10,0.15
2019-03-15 00:47:20,0.13
2019-03-15 00:47:30,0.11
2019-03-15 00:47:40,0.1
2019-03-15 00:47:50,0.38
2019-03-15 00:48:00,0.32
2019-03-15 00:48:10,0.27
2019-03-15 00:48:20,0.23
2019-03-15 00:48:30,0.19
2019-03-15 00:48:40,0.16
2019-03-15 00:48:50,0.14
2019-03-15 00:49:00,0.12
2019-03-15 00:49:10,0.1
2019-03-15 00:49:20,0.08
2019-03-15 00:49:30,0.07
2019-03-15 00:49:40,0.06
2019-03-15 00:49:50,0.05
2019-03-15 00:50:00,0.04
2019-03-15 00:50:10,0.03
2019-03-15 00:50:20,0.03
2019-03-15 00:50:30,0.02
2019-03-15 00:50:40,0.02
2019-03-15 00:50:50,0.02
2019-03-15 00:51:00,0.01
2019-03-15 00:51:10,0.23
2019-03-15 00:51:20,0.2
2019-03-15 00:51:30,0.16
2019-03-15 00:51:40,0.14
2019-03-15 00:51:50,0.12
2019-03-15 00:52:00,0.1
