time,value
2019-03-15 00:02:50,11.11
2019-03-15 00:03:00,10.65
2019-03-15 00:03:10,11.51
2019-03-15 00:03:20,13.27
2019-03-15 00:03:30,10.54
2019-03-15 00:03:40,10.68
2019-03-15 00:03:50,12.6
2019-03-15 00:04:00,10.32
2019-03-15 00:04:10,12.05
2019-03-15 00:04:20,11.83
2019-03-15 00:04:30,11.4
2019-03-15 00:04:40,11.25
2019-03-15 00:04:50,12.24
2019-03-15 00:05:00,12.82
2019-03-15 00:05:10,11.66
2019-03-15 00:05:20,10.18
2019-03-15 00:05:30,12.56
2019-03-15 00:05:40,12.18
2019-03-15 00:05:50,7.59
2019-03-15 00:06:00,11.2
2019-03-15 00:06:10,12.05
2019-03-15 00:06:20,12.14
2019-03-15 00:06:30,11.14
2019-03-15 00:06:40,12.08
2019-03-15 00:06:50,10.74
2019-03-15 00:07:00,12.37
2019-03-15 00:07:10,15.29
2019-03-15 00:07:20,10.97
2019-03-15 00:07:30,14.32
2019-03-15 00:07:40,12.98
2019-03-15 00:07:50,12.24
2019-03-15 00:08:00,17.13
2019-03-15 00:08:10,11.76
2019-03-15 00:08:20,11.89
2019-03-15 00:08:30,13.85
2019-03-15 00:08:40,11.08
2019-03-15 00:08:50,13.11
2019-03-15 00:09:00,12.37
2019-03-15 00:09:10,13.21
2019-03-15 00:09:20,12.6
2019-03-15 00:09:30,13.01
2019-03-15 00:09:40,10.51
2019-03-15 00:09:50,13.23
2019-03-15 00:10:00,13.45
2019-03-15 00:10:10,14.21
2019-03-15 00:10:20,10.88
2019-03-15 00:10:30,13.47
2019-03-15 00:10:40,22.66
2019-03-15 00:10:50,20.05
2019-03-15 00:11:00,20.86
2019-03-15 00:11:10,22.48
2019-03-15 00:11:20,21.01
2019-03-15 00:11:30,19.9
2019-03-15 00:11:40,20.63
2019-03-15 00:11:50,22.61
2019-03-15 00:12:00,23.36
2019-03-15 00:12:10,23.1
2019-03-15 00:12:20,22.67
2019-03-15 00:12:30,19.29
2019-03-15 00:12:40,22.93
2019-03-15 00:12:50,22.22
2019-03-15 00:13:00,22.55
2019-03-15 00:13:10,24.93
2019-03-15 00:13:20,25.27
2019-03-15 00:13:30,25.07
2019-03-15 00:13:40,23.53
2019-03-15 00:13:50,24.12
2019-03-15 00:14:00,25.8
2019-03-15 00:14:10,23.1
2019-03-15 00:14:20,25.94
2019-03-15 00:14:30,24.6
2019-03-15 00:14:40,22.04
2019-03-15 00:14:50,25.07
2019-03-15 00:15:00,23.92
2019-03-15 00:15:10,23.06
2019-03-15 00:15:20,26.6
2019-03-15 00:15:30,25.87
2019-03-15 00:15:40,26.19
2019-03-15 00:15:50,25.07
2019-03-15 00:16:00,24.6
2019-03-15 00:16:10,21.99
2019-03-15 00:16:20,24.33
2019-03-15 00:16:30,24.94
2019-03-15 00:16:40,24.05
2019-03-15 00:16:50,24.46
2019-03-15 00:17:00,26.13
2019-03-15 00:17:10,26.13
2019-03-15 00:17:20,23.59
2019-03-15 00:17:30,24.07
2019-03-15 00:17:40,22.02
2019-03-15 00:17:50,24.41
2019-03-15 00:18:00,25.33
2019-03-15 00:18:10,23.95
2019-03-15 00:18:20,23.88
2019-03-15 00:18:30,24.01
2019-03-15 00:18:40,25.2
2019-03-15 00:18:50,22.28
2019-03-15 00:19:00,26.51
2019-03-15 00:19:10,23.5
2019-03-15 00:19:20,25.99
2019-03-15 00:19:30,23.08
2019-03-15 00:19:40,26.08
2019-03-15 00:19:50,25.71
2019-03-15 00:20:00,26.72
2019-03-15 00:20:10,22.97
2019-03-15 00:20:20,18.3
2019-03-15 00:20:30,23.73
2019-03-15 00:20:40,24.87
2019-03-15 00:20:50,24.47
2019-03-15 00:21:00,25.8
2019-03-15 00:21:10,23.97
2019-03-15 00:21:20,24.47
2019-03-15 00:21:30,23.08
2019-03-15 00:21:40,26.58
2019-03-15 00:21:50,26.37
2019-03-15 00:22:00,25.27
2019-03-15 00:22:10,31.03
2019-03-15 00:22:20,30.98
2019-03-15 00:22:30,31.35
2019-03-15 00:22:40,29.43
2019-03-15 00:22:50,31.34
2019-03-15 00:23:00,32.35
2019-03-15 00:23:10,30.27
2019-03-15 00:23:20,29.54
2019-03-15 00:23:30,33.42
2019-03-15 00:23:40,31.17
2019-03-15 00:23:50,31.81
2019-03-15 00:24:00,33.06
2019-03-15 00:24:10,35.56
2019-03-15 00:24:20,29.57
2019-03-15 00:24:30,35.83
2019-03-15 00:24:40,34.58
2019-03-15 00:24:50,35.77
2019-03-15 00:25:00,35.19
2019-03-15 00:25:10,35.33
2019-03-15 00:25:20,35.68
2019-03-15 00:25:30,34.75
2019-03-15 00:25:40,32.8
2019-03-15 00:25:50,35.04
2019-03-15 00:26:00,34.33
2019-03-15 00:26:10,32.97
2019-03-15 00:26:20,34.48
2019-03-15 00:26:30,35.9
2019-03-15 00:26:40,31.18
2019-03-15 00:26:50,33.61
2019-03-15 00:27:00,36.29
2019-03-15 00:27:10,35.34
2019-03-15 00:27:20,35.68
2019-03-15 00:27:30,33.16
2019-03-15 00:27:40,34.15
2019-03-15 00:27:50,34.95
2019-03-15 00:28:00,36.77
2019-03-15 00:28:10,33.6
2019-03-15 00:28:20,29.03
2019-03-15 00:28:30,32.79
2019-03-15 00:28:40,35.12
2019-03-15 00:28:50,34.68
2019-03-15 00:29:00,32.27
2019-03-15 00:29:10,36.02
2019-03-15 00:29:20,35.5
2019-03-15 00:29:30,33.15
2019-03-15 00:29:40,36.68
2019-03-15 00:29:50,34.95
2019-03-15 00:30:00,33.79
2019-03-15 00:30:10,32.53
2019-03-15 00:30:20,34.49
2019-03-15 00:30:30,35.2
2019-03-15 00:30:40,33.42
2019-03-15 00:30:50,34.33
2019-03-15 00:31:00,34.12
2019-03-15 00:31:10,33.6
2019-03-15 00:31:20,34.04
2019-03-15 00:31:30,35.81
2019-03-15 00:31:40,32.05
2019-03-15 00:31:50,35.39
2019-03-15 00:32:00,34.93
2019-03-15 00:32:10,31.35
2019-03-15 00:32:20,34.59
2019-03-15 00:32:30,34.32
2019-03-15 00:32:40,33.51
2019-03-15 00:32:50,31.88
2019-03-15 00:33:00,33.51
2019-03-15 00:33:10,34.59
2019-03-15 00:33:20,34.64
2019-03-15 00:33:30,35.5
2019-03-15 00:33:40,32.26
2019-03-15 00:33:50,32.44
2019-03-15 00:34:00,38.86
2019-03-15 00:34:10,33.16
2019-03-15 00:34:20,30.49
2019-03-15 00:34:30,34.57
2019-03-15 00:34:40,36.19
2019-03-15 00:34:50,33.24
2019-03-15 00:35:00,34.4
2019-03-15 00:35:10,34.51
2019-03-15 00:35:20,37.33
2019-03-15 00:35:30,30.73
2019-03-15 00:35:40,37.08
2019-03-15 00:35:50,33.51
2019-03-15 00:36:00,34.59
2019-03-15 00:36:10,30.3
2019-03-15 00:36:20,55.53
2019-03-15 00:36:30,88.28
2019-03-15 00:36:40,92.93
2019-03-15 00:36:50,98.97
2019-03-15 00:37:00,98.72
2019-03-15 00:37:10,98.46
2019-03-15 00:37:20,99.23
2019-03-15 00:37:30,98.71
2019-03-15 00:37:40,98.98
2019-03-15 00:37:50,98.97
2019-03-15 00:38:00,99.23
2019-03-15 00:38:10,98.72
2019-03-15 00:38:20,99.74
2019-03-15 00:38:30,97.97
2019-03-15 00:38:40,99.75
2019-03-15 00:38:50,98.73
2019-03-15 00:39:00,97.7
2019-03-15 00:39:10,98.21
2019-03-15 00:39:20,92.84
2019-03-15 00:39:30,86.84
2019-03-15 00:39:40,63.89
2019-03-15 00:39:50,0.0
2019-03-15 00:40:00,0.0
2019-03-15 00:40:10,0.0
2019-03-15 00:40:20,0.0
2019-03-15 00:40:30,0.0
2019-03-15 00:40:40,0.0
2019-03-15 00:40:50,0.25
2019-03-15 00:41:00,0.0
2019-03-15 00:41:10,0.25
2019-03-15 00:41:20,0.0
2019-03-15 00:41:30,0.0
2019-03-15 00:41:40,0.0
2019-03-15 00:41:50,0.0
2019-03-15 00:42:00,0.5
2019-03-15 00:42:10,0.0
2019-03-15 00:42:20,0.0
2019-03-15 00:42:30,0.0
2019-03-15 00:42:40,1.0
2019-03-15 00:42:50,0.0
2019-03-15 00:43:00,1.0
2019-03-15 00:43:10,0.25
2019-03-15 00:43:20,1.01
2019-03-15 00:43:30,0.0
2019-03-15 00:43:40,35.34
2019-03-15 00:43:50,0.25
2019-03-15 00:44:00,0.75
2019-03-15 00:44:10,0.0
2019-03-15 00:44:20,1.0
2019-03-15 00:44:30,0.0
2019-03-15 00:44:40,1.0
2019-03-15 00:44:50,0.0
2019-03-15 00:45:00,0.0
2019-03-15 00:45:10,0.0
2019-03-15 00:45:20,0.0
2019-03-15 00:45:30,0.0
2019-03-15 00:45:40,37.91
2019-03-15 00:45:50,0.0
2019-03-15 00:46:00,0.0
2019-03-15 00:46:10,0.0
2019-03-15 00:46:20,0.0
2019-03-15 00:46:30,0.0
2019-03-15 00:46:40,0.5
2019-03-15 00:46:50,0.0
2019-03-15 00:47:00,0.0
2019-03-15 00:47:10,0.0
2019-03-15 00:47:20,0.0
2019-03-15 00:47:30,0.5
2019-03-15 00:47:40,0.0
2019-03-15 00:47:50,0.0
2019-03-15 00:48:00,0.0
2019-03-15 00:48:10,0.25
2019-03-15 00:48:20,0.0
2019-03-15 00:48:30,0.0
2019-03-15 00:48:40,0.0
2019-03-15 00:48:50,0.0
2019-03-15 00:49:00,0.25
2019-03-15 00:49:10,0.0
2019-03-15 00:49:20,0.0
2019-03-15 00:49:30,0.0
2019-03-15 00:49:40,0.25
2019-03-15 00:49:50,0.25
2019-03-15 00:50:00,0.25
2019-03-15 00:50:10,0.25
2019-03-15 00:50:20,0.0
2019-03-15 00:50:30,0.0
2019-03-15 00:50:40,0.0
2019-03-15 00:50:50,0.0
2019-03-15 00:51:00,0.0
2019-03-15 00:51:10,0.25
2019-03-15 00:51:20,0.0
2019-03-15 00:51:30,0.0
2019-03-15 00:51:40,0.0
2019-03-15 00:51:50,0.0
2019-03-15 00:52:00,0.0
